,總計,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2009-01,885.3963067280097,614.5302791682315,583.1226235560183,695.7990875033668,1069.9101945796804,973.5534005248862,1363.6038710897928,1060.7076156203839,686.9781894352285,486.9643392268505,977.0451504520072,1015.4002369267221,819.4003039933674,677.8413304640479,919.9278523414084,1237.7999077041184,1109.796664167916,727.6929991652933,740.2324021312525,931.1927396527982,1709.1956919503457,306.45560519088644,0.0
2009-02,768.6531805351868,577.0224754941211,515.5951307363774,679.9791010920953,950.7933050748069,790.6146935820879,1156.4041067328858,920.2547195610558,636.6912682057009,488.8073813482521,779.908223690474,746.6153125722873,622.0203497413087,570.8012371615313,788.0300830766865,819.6933484041865,1046.1139941921626,501.5955005816373,529.8531072283796,932.4158427046456,1435.0083617535583,315.58646484717434,0.0
2009-03,836.7828853071854,570.0103283478026,617.9578002381752,772.5818493684385,1068.4968099205819,814.4409017984948,1266.764137831447,898.226978052019,685.4634208190694,529.7479327344981,896.4333832705881,778.7370915862537,702.3617605499437,614.9197411133149,875.4992551469514,901.2777444769786,1093.1299857570732,776.8188735062199,578.7572923418835,942.7500313022472,1506.9252886145043,324.5849948993786,0.0
2009-04,842.8255467340152,551.8360511215509,601.494915362982,773.3440179371011,1024.3043995243759,829.9889139101338,1345.3623993234914,896.0748450311239,787.8348793108227,590.3903711076151,907.4748958613507,778.9070466629289,630.7306932089946,620.7755312195318,855.5307346021443,913.9782628377301,1070.2368595438738,816.8981211343214,674.0468797032136,983.4216205611144,1524.368007235278,377.33260153677276,0.0
2009-05,921.7783944839505,615.1960440321305,704.4712530648702,886.8816315772601,1057.9969504122423,904.6011376093126,1391.0219858752766,1080.6423963353639,859.9302171570904,610.0269160998946,988.387024010108,924.2457326576864,670.7807888382077,600.8100892266899,970.1330338788115,1052.04156426508,1202.2332215158694,1163.0857722889527,730.6537550200286,1166.5322867218727,1780.4500744286506,510.58615290353333,0.0
2009-06,876.0543483137471,464.73664577040296,666.1519881369146,900.338478463558,1046.2769313621795,772.8103129614914,1315.2420738789024,1113.853608430615,821.2482183256802,590.458827537858,964.8176868000594,882.7288178021371,762.0338420473954,653.8215688065017,954.6188036123772,1128.9648426559113,1255.4890980718856,895.8118162848049,794.9514153479649,1322.019458167877,1685.0797494994,346.48098266477405,0.0
2009-07,922.2526259803457,551.2330075418225,754.4110871281715,927.5749857511072,1049.0135318563243,804.1952630924536,1350.8272869278483,1428.6705342664134,989.4959680995961,638.3805818179225,986.2571844720134,828.3491190318858,807.6215131563481,542.3250955916457,923.0723926602719,960.0606172802301,1249.461059930136,1134.978351338854,794.9902748762491,1423.4388031374351,1805.732379517523,364.5160221360639,0.0
2009-08,839.7407084486372,510.64844576239557,636.5294409219916,829.2909207362317,954.573188696424,817.9175701285619,1167.6783174452514,1296.474153985574,930.814689161027,663.1311555773431,941.4824804213572,824.9504182197269,670.947821010489,558.8785900187206,802.1744820139564,1037.4962331568297,1208.2076005642211,860.5129496704865,789.9666515706698,1250.7175747804527,1434.03964955428,525.9639933816197,0.0
2009-09,893.1649534027355,550.6596524656711,581.1555334747121,908.42958783556,1135.991784677679,824.8359931537545,1320.1060274488145,1127.4861611914928,1027.7411507163729,702.1958770052237,952.3235856774803,836.5441682132057,740.3747818662149,568.3635333570912,932.5662796271095,839.6667169031368,1211.5878254492118,869.6107706008696,700.171953994584,1490.5674646447644,1387.4892287020405,489.71596474045054,0.0
2009-10,944.7984113290262,514.9522369514827,598.1168520956711,938.342824791696,1242.1260792157361,952.0492526813387,1436.014833163024,997.0846112995696,1112.9584083320738,746.461434310503,1047.2792462638274,936.3772187147327,794.0998656670785,820.4404796927276,1049.2026173413024,934.1771062034526,1249.5966677422193,668.400330022663,723.2165377230776,1271.9329238131672,1299.9295262925352,453.5539189218375,0.0
2009-11,931.4495939074499,465.6476339441104,730.0952229762194,923.1639281156278,1250.531494867278,862.8661448228565,1367.4078272185634,1098.5939297809962,1035.1763917044727,756.8351114506481,1083.5334161857947,968.1836761218404,879.9394557380768,779.9699337116888,847.3078718073032,933.8072656229829,1243.587750660656,635.80079631444,707.8579959639225,1406.4971407713833,912.6419158179096,934.4087984791691,0.0
2009-12,989.6291364811036,573.876906372357,671.5429917911443,981.4117977624619,1272.8771690604724,964.0579159925904,1571.6988819825565,1015.976171134579,1105.9305279888508,756.5723888461648,1111.6469976007018,977.7251970521303,801.0570078653006,690.1386850119404,818.0005438230762,1169.9075686998112,1363.7803404464987,748.3629560336763,749.3800232282055,1593.830708938815,996.8560693198374,479.7287933221752,0.0
2010-01,1037.64342896028,517.5345130505899,803.4837582319674,962.1027475230273,1787.9941163842313,1041.9977346947917,1336.7068580929047,1225.4371303120317,1067.8912863200387,742.0641841030988,1100.1980204054732,864.6103131622322,787.3383811547999,713.8827370008526,1180.951992374813,1310.0192852019363,1038.044020104039,798.8629171983773,592.575798173836,1415.1138037919225,1161.5250312296826,605.0634255082001,0.0
2010-02,848.9766340097834,438.0805727897043,546.2439871895613,686.9005392244939,1412.0866120235155,903.9686624197027,1146.839065423596,941.7602473257257,824.8502759925568,612.1584636246188,887.7171192246,738.6401107960166,664.2541325602153,633.6418152468464,1125.6065863288109,1094.8293998188165,1178.896002017613,352.60199531246764,523.1729537623352,1128.0028527556017,1370.158317226361,296.37783940555073,0.0
2010-03,1028.0966835419322,581.1379020148947,690.2789679139294,972.2833681549965,1761.3946850445918,1048.4410705191276,1328.9834954178395,1035.1182265263121,1053.0387690191696,742.4922812852773,1033.7721782631863,909.0943383415251,834.044534098844,694.8241089337923,1174.2881941489816,855.2224437873891,1138.5176969078093,767.1653241273494,696.5512971333044,1390.3354729320577,1636.7269844401335,454.06067517766445,0.0
2010-04,988.6277975853966,544.6934348996101,779.2903119504113,860.8665384853686,1651.9177169974416,952.9955096686115,1258.5333468038737,1117.870327042063,909.8950106121875,678.6701627383362,1042.5659783341519,811.6775865616394,805.6900298285586,711.9508918603332,1338.9358923400148,830.1396613202231,1156.4256468205633,528.7439738738273,563.0063506083309,1323.4393939760523,1505.6333344296684,326.6217825120376,0.0
2010-05,1056.1592758209547,509.07127435364293,830.981318280437,945.2930483792142,1778.4086196769401,966.5061868130579,1412.5083659100214,1261.353809743633,1041.3105273954538,650.2541335675436,1061.5095566385173,965.3877325857088,879.9823448337124,789.5537098032894,1373.12360613177,1037.7821604816,1233.7591760838723,860.3978562617268,723.9687969448516,1514.3305014224063,1503.0499846403652,378.79585008102026,0.0
